982999,Bruno Rodrigues,634.351.751-83,43617.83,True
413698,Pedro Costa,735.403.317-39,38663.45,False
837313,Kevin Barbosa,445.877.175-35,319.11,False
704012,Igor Martins,423.536.937-85,8047.92,False
386688,Carlos Lima,280.801.006-23,18346.63,False
983466,Julia Silva,700.886.008-48,4904.33,True
396034,Otavio Rocha,339.845.461-56,32513.65,True
792260,Lucas Nascimento,666.870.021-76,10176.56,False
200844,Thiago Lima,401.489.025-03,27979.89,False
527780,Valentina Araujo,621.850.163-15,39069.18,True
451232,Pedro Oliveira,586.629.619-43,35439.7,False
688308,Carlos Pereira,551.104.754-12,4716.29,True
998256,Thiago Mendes,995.604.661-83,6511.42,False
700121,Helena Martins,212.646.471-54,14885.23,False
518304,Kevin Pereira,575.692.459-37,48372.04,False
674694,Amanda Ribeiro,465.193.982-80,40857.76,True
648278,Marcos Castro,434.266.179-79,39431.41,True
390988,Ana Souza,135.290.965-61,22011.82,True
783037,Kevin Ribeiro,507.146.112-54,23546.21,False
833806,Sabrina Pereira,140.105.123-82,11208.71,True
856741,Gabriel Rodrigues,660.937.966-03,17972.55,True
982884,Larissa Ribeiro,478.596.969-15,33441.56,True
737888,Marcos Barbosa,412.528.669-29,27523.09,True
636267,Sabrina Mendes,257.905.072-36,35362.19,True
820538,Felipe Ribeiro,190.340.438-42,28422.06,False
675491,Igor Carvalho,807.836.134-07,10098.85,False
320695,Igor Araujo,962.923.309-58,14111.33,True
922886,Patricia Lima,260.422.325-36,22325.58,False
621293,Camila Oliveira,845.775.901-75,41154.81,False
262842,Lucas Ribeiro,458.929.750-01,22554.17,True
662601,Lucas Almeida,424.154.152-06,-445.14,True
217081,Carlos Ferreira,938.700.516-27,15324.25,False
907507,Lucas Lima,221.890.927-53,3877.75,True
135154,Valentina Araujo,965.652.341-38,25646.33,False
514802,Diego Silva,403.761.379-18,42971.11,False
764024,Leticia Santos,827.109.104-30,20890.55,True
673423,Lucas Oliveira,414.183.285-69,11846.23,False
439802,Larissa Mendes,990.421.020-27,5910.0,True
843022,Larissa Santos,564.814.917-78,7444.15,True
394275,Fernanda Santos,380.003.075-62,20520.96,False
507235,Carlos Ribeiro,195.180.238-06,27431.12,True
108356,Felipe Ferreira,494.937.597-38,11266.39,False
157543,Pedro Rodrigues,064.138.367-02,34892.77,True
512886,Helena Almeida,918.261.990-62,15561.91,True
372157,Daniela Castro,329.121.277-56,22899.0,True
327890,Bruno Almeida,490.352.135-68,42657.37,True
198280,Larissa Oliveira,171.210.032-36,9486.39,True
326505,Ana Freitas,151.070.296-67,45369.36,False
602022,Bruno Oliveira,209.993.476-87,9572.62,True
882653,Fernanda Silva,657.875.985-64,44736.12,False
565042,Felipe Ferreira,859.321.334-80,11445.83,True
404909,Bruno Oliveira,599.293.784-27,506.36,False
578261,Felipe Souza,932.525.002-92,35079.17,True
972329,Beatriz Carvalho,545.226.752-89,18608.4,True
750352,Lucas Rocha,209.690.295-93,37139.84,False
163106,Beatriz Souza,215.704.331-54,36495.52,False
126315,Beatriz Santos,658.617.932-71,47558.94,True
305910,Lucas Pereira,621.815.997-06,16220.28,False
214854,Larissa Silva,443.106.987-20,9583.58,True
599965,Marcos Pereira,417.146.774-18,22011.65,False
825610,Felipe Rocha,434.902.115-86,40829.46,False
257657,Mariana Araujo,937.416.089-89,47427.6,True
823585,Carlos Freitas,206.163.294-51,25744.25,False
550716,Beatriz Almeida,162.299.911-91,18843.7,False
722874,Pedro Ferreira,024.629.960-65,521.76,False
633687,Gabriel Ribeiro,713.247.546-91,40961.38,True
166265,Helena Santos,486.289.023-30,13335.86,False
439031,Larissa Carvalho,103.579.727-98,886.25,True
430819,Valentina Silva,333.468.007-22,35493.39,False
968165,Daniela Silva,657.437.489-69,14573.03,True
965775,Beatriz Araujo,545.444.328-30,35924.8,False
764944,Lucas Martins,466.609.935-38,41952.25,False
534265,Amanda Almeida,172.482.513-53,29071.32,False
297622,Julia Barbosa,099.917.381-68,16804.83,True
741691,Gabriel Pereira,521.752.500-74,30531.23,False
921413,Gabriel Silva,676.008.350-58,34523.0,True
542806,Amanda Mendes,168.942.104-47,16808.01,True
591774,Daniela Carvalho,260.332.309-82,29493.17,True
651641,Pedro Silva,016.761.847-23,30951.29,False
364335,Felipe Rodrigues,189.141.173-93,14415.24,False
232764,Carlos Mendes,375.300.119-72,22565.94,False
530785,Ana Lima,012.045.561-10,47732.0,False
308921,Daniela Lima,521.667.467-62,45516.95,False
442905,Otavio Santos,296.590.277-16,35080.69,True
115262,Rodrigo Castro,588.916.375-62,42519.49,False
851087,Carlos Ribeiro,535.408.386-63,42757.76,True
837063,Valentina Almeida,701.660.880-19,47492.93,True
930554,Ana Nascimento,758.997.571-13,34955.85,False
241256,Rodrigo Costa,261.493.316-37,46294.64,True
766282,Rodrigo Rocha,779.827.080-86,36389.98,False
281116,Julia Ribeiro,995.866.934-65,42075.26,True
863899,Felipe Carvalho,339.452.288-51,33549.3,False
181304,Julia Rodrigues,081.062.003-42,37556.49,False
823680,Marcos Barbosa,198.386.384-06,37055.33,False
256436,Fernanda Pereira,359.893.347-21,21139.64,True
742979,Bruno Araujo,294.057.202-59,3180.48,True
533935,Helena Costa,281.826.886-15,10531.49,False
436318,Marcos Souza,801.573.993-05,747.64,False
978623,Ana Oliveira,704.358.112-88,41701.09,False
439016,Sabrina Oliveira,120.750.110-24,22281.85,False
479894,Leticia Mendes,061.809.190-15,13716.63,False
825518,Mariana Carvalho,072.832.684-24,5723.38,False
354701,Fernanda Ferreira,881.435.368-22,33384.38,False
473739,Eduardo Ferreira,814.141.397-55,44955.99,False
390356,Ana Nascimento,594.929.955-62,41925.56,False
357464,Camila Lima,775.478.129-14,36234.98,True
614453,Lucas Lima,996.930.848-87,6261.0,True
733735,Fernanda Rocha,658.039.282-72,10550.37,True
783374,Bruno Nascimento,453.038.567-70,28720.89,False
731919,Rodrigo Carvalho,659.184.638-65,24842.77,True
532831,Mariana Ferreira,318.432.225-91,33599.09,True
173282,Diego Rocha,603.029.922-80,46083.57,True
916858,Eduardo Rocha,413.797.723-69,7969.95,False
296039,Camila Mendes,991.366.210-38,8459.82,True
794446,Natalia Carvalho,881.172.980-68,46890.29,False
437913,Diego Castro,991.624.731-49,35312.02,True
655179,Igor Rodrigues,806.356.512-69,30399.97,True
280961,Thiago Carvalho,688.725.887-44,22053.04,True
886756,Rodrigo Lima,386.589.026-01,2736.06,True
960998,Otavio Silva,906.698.490-27,9334.7,True
868183,Mariana Freitas,920.530.214-65,36714.74,False
633638,Ana Rodrigues,895.543.937-69,27710.85,False
993377,Felipe Nascimento,184.894.769-73,23839.49,False
199658,Carlos Freitas,335.658.804-34,23566.05,False
304461,Rodrigo Araujo,237.333.433-33,45969.5,True
621503,Felipe Mendes,807.595.794-72,2234.48,True
861531,Mariana Costa,856.271.875-00,17760.92,False
625064,Pedro Carvalho,347.955.276-36,8584.41,True
276258,Fernanda Barbosa,143.866.322-70,39159.31,True
551070,Larissa Carvalho,612.034.717-54,5622.49,True
707842,Marcos Araujo,998.245.587-71,31849.32,False
869288,Igor Ribeiro,112.535.544-96,20406.45,True
786791,Bruno Silva,341.326.111-78,12753.84,False
724107,Mariana Carvalho,433.472.282-00,27201.54,True
503525,Helena Oliveira,997.968.845-78,12620.26,True
882503,Felipe Barbosa,825.478.077-40,27184.72,False
473138,Felipe Araujo,632.663.416-38,20351.65,True
129002,Eduardo Santos,417.974.973-50,13746.78,True
205152,Otavio Santos,312.073.564-75,12958.43,False
783063,Gabriel Ribeiro,234.601.367-30,19150.71,True
525340,Daniela Ferreira,088.147.435-03,39616.72,False
919370,Patricia Oliveira,300.979.251-32,17453.64,True
151757,Amanda Lima,273.585.730-65,27730.75,True
487544,Rafael Lima,928.557.498-21,22430.99,False
903524,Rafael Martins,209.593.518-63,20195.13,True
962357,Bruno Rocha,810.220.317-31,1978.82,True
793390,Rodrigo Araujo,037.170.586-50,41640.05,True
238299,Amanda Castro,138.633.839-28,33561.87,True
587226,Diego Nascimento,228.685.289-75,41220.83,True
880870,Amanda Santos,983.684.577-60,49667.31,False
566162,Daniela Santos,335.048.889-92,12881.9,True
880184,Patricia Rocha,441.969.315-72,36404.86,True
518538,Julia Mendes,055.661.390-60,16005.0,True
208197,Eduardo Lima,067.998.136-46,27181.7,False
422753,Sabrina Araujo,862.278.376-93,12945.98,True
916812,Fernanda Carvalho,166.553.559-04,1766.32,False
129815,Julia Ribeiro,211.039.240-51,36870.66,False
909974,Bruno Almeida,879.206.980-42,22980.52,False
215372,Patricia Araujo,451.046.368-15,24782.87,True
757004,Larissa Almeida,038.457.620-55,31102.51,False
658974,Helena Rocha,325.621.689-36,22183.04,True
255172,Kevin Oliveira,983.248.262-92,41895.89,False
893779,Felipe Araujo,664.742.312-20,29616.21,False
396580,Eduardo Pereira,172.897.526-77,38109.21,False
896826,Natalia Freitas,333.127.975-73,19404.61,True
348844,Marcos Mendes,817.703.886-08,19601.01,False
277346,Daniela Pereira,264.908.277-18,15834.78,False
786576,Lucas Carvalho,937.145.211-17,18623.27,True
272453,Julia Pereira,592.222.064-47,30939.3,False
888029,Natalia Ribeiro,778.097.339-77,11858.02,True
242726,Kevin Oliveira,022.050.209-94,7647.43,True
483827,Rodrigo Castro,795.014.556-16,5662.17,False
898025,Leticia Almeida,833.901.981-79,26032.26,True
709331,Ana Souza,997.877.293-43,39878.0,True
108031,Rafael Castro,558.303.441-44,16738.76,True
706166,Diego Castro,235.577.027-27,41672.84,False
317539,Kevin Freitas,880.395.512-40,8962.63,False
590490,Julia Pereira,046.173.574-38,45624.37,True
368940,Rodrigo Mendes,782.357.845-21,19073.2,True
520583,Thiago Almeida,409.157.018-40,13971.65,False
820065,Gabriel Castro,142.241.098-81,6648.62,True
602790,Diego Santos,214.958.702-07,21036.52,False
697144,Rodrigo Ribeiro,954.538.179-21,23262.57,False
323874,Larissa Martins,562.557.701-71,30024.23,True
818202,Helena Araujo,615.814.876-96,18882.73,False
827561,Valentina Ribeiro,695.832.197-19,8396.79,True
796324,Mariana Lima,965.701.329-02,30586.39,True
181805,Marcos Lima,549.465.190-98,-457.41,True
722422,Sabrina Costa,403.696.566-66,27548.79,True
892236,Eduardo Barbosa,422.010.276-21,22446.92,False
855435,Igor Barbosa,653.269.097-38,48900.79,False
421427,Diego Araujo,197.128.478-18,34045.74,False
479072,Natalia Carvalho,905.807.787-95,34600.08,False
200744,Carlos Lima,079.290.490-47,6193.21,False
143375,Patricia Pereira,019.292.752-43,48350.95,False
622647,Bruno Pereira,663.723.950-41,23551.45,False
796375,Rafael Santos,674.286.047-65,30329.52,False
817760,Kevin Pereira,441.496.739-38,41500.32,True
885621,Carlos Santos,817.534.430-09,3862.51,False
312291,Pedro Nascimento,921.244.717-46,38743.85,False
288578,Lucas Martins,044.271.739-62,10528.52,False
971116,Lucas Silva,410.119.470-72,7156.18,True
570445,Daniela Rocha,877.661.830-67,19731.05,False
926565,Julia Freitas,851.743.280-63,3785.56,True
121510,Patricia Castro,203.093.761-84,2330.75,False
910510,Patricia Silva,138.782.931-02,34915.49,True
182713,Valentina Araujo,041.792.911-17,16535.83,False
644152,Daniela Rodrigues,198.253.092-51,27447.09,True
645557,Leticia Oliveira,219.620.710-02,9911.09,False
831003,Larissa Barbosa,632.909.279-14,5434.15,False
978360,Patricia Pereira,883.734.031-27,32065.47,False
192873,Patricia Mendes,459.701.082-20,29431.69,True
171226,Carlos Martins,531.531.363-63,10416.34,True
467792,Pedro Rocha,652.735.435-20,42508.39,True
383699,Natalia Mendes,534.929.298-31,41767.95,False
760880,Bruno Santos,335.693.929-06,26321.65,False
728864,Lucas Oliveira,731.806.325-43,35016.88,True
658234,Rafael Santos,772.625.701-65,39278.44,False
834993,Larissa Pereira,085.016.579-05,49053.21,True
692987,Carlos Carvalho,793.355.486-40,23243.27,False
461681,Carlos Souza,795.137.116-24,24564.6,True
781075,Carlos Silva,468.275.670-43,28724.58,False
477670,Helena Martins,988.774.924-24,17332.61,True
584532,Eduardo Ribeiro,842.222.310-59,27905.61,False
519712,Felipe Lima,257.828.410-67,48492.58,False
503800,Eduardo Castro,474.929.751-70,30684.86,False
987441,Carlos Castro,150.939.834-30,9319.73,True
382717,Julia Ribeiro,562.656.504-55,40086.12,False
215930,Carlos Rocha,629.912.347-85,31759.7,True
747628,Rodrigo Almeida,879.232.648-70,10838.27,False
861617,Patricia Oliveira,471.462.730-14,43351.47,True
314050,Diego Lima,589.042.902-57,17738.75,True
455805,Kevin Nascimento,448.183.219-28,26488.23,True
832249,Rafael Ferreira,284.576.521-32,20575.99,True
255443,Pedro Almeida,075.452.798-52,42769.17,False
964798,Gabriel Souza,232.161.107-60,23188.66,True
859895,Carlos Lima,401.193.932-50,7608.15,True
229343,Diego Castro,891.190.833-42,18006.38,False
781212,Daniela Ribeiro,125.663.836-15,37994.82,True
660933,Sabrina Barbosa,157.164.794-73,44685.11,True
321141,Pedro Rocha,071.678.112-66,48747.98,False
735088,Mariana Araujo,136.749.946-57,6942.39,True
300194,Fernanda Freitas,477.320.101-70,37888.66,False
256156,Ana Santos,734.778.485-88,15385.24,False
965178,Patricia Souza,002.842.762-46,23533.51,True
580265,Thiago Santos,647.969.545-00,38142.3,False
499651,Thiago Oliveira,165.565.033-34,8073.85,True
522609,Marcos Rocha,769.864.079-05,40320.49,False
476644,Rodrigo Castro,785.294.563-71,14514.67,True
200484,Natalia Costa,919.195.419-87,21361.98,True
966137,Thiago Martins,664.987.820-82,46826.73,False
930903,Natalia Nascimento,908.357.232-46,12980.21,False
653140,Patricia Castro,936.312.303-47,7547.6,False
576361,Camila Oliveira,482.070.015-94,47129.69,True
531609,Valentina Souza,198.189.847-13,40195.0,False
248065,Patricia Castro,321.234.764-90,23480.13,True
998161,Marcos Almeida,575.409.003-48,42811.18,False
717466,Igor Oliveira,441.343.275-60,35727.99,False
104036,Lucas Ribeiro,815.698.570-02,31228.96,True
469353,Igor Pereira,123.829.657-72,20432.07,False
625649,Pedro Pereira,930.089.317-34,29819.83,False
747716,Gabriel Rodrigues,291.086.771-33,21281.08,True
864027,Otavio Ferreira,436.262.044-39,21.17,False
564399,Leticia Ferreira,366.941.180-05,-229.27,False
272901,Patricia Nascimento,465.280.924-28,35367.91,False
510266,Rodrigo Rodrigues,150.274.564-49,15434.92,False
153467,Natalia Souza,032.032.074-27,49435.34,False
864860,Rodrigo Rodrigues,712.151.342-28,20529.16,False
964477,Ana Oliveira,150.416.591-52,31232.02,True
817169,Beatriz Santos,509.759.230-45,4173.83,True
997799,Patricia Barbosa,610.326.642-14,17631.74,True
926656,Valentina Pereira,776.749.961-65,1542.12,True
425918,Eduardo Lima,278.814.761-74,14421.82,True
759870,Igor Rocha,081.866.179-45,36896.07,True
342591,Kevin Pereira,601.645.977-94,43516.6,True
983166,Valentina Araujo,061.027.769-74,3925.57,True
294207,Carlos Almeida,103.037.236-83,601.75,False
926296,Kevin Silva,770.793.349-60,42355.12,False
825161,Ana Barbosa,076.789.973-08,44590.3,True
387969,Otavio Ferreira,795.760.243-75,46047.65,True
304889,Eduardo Pereira,466.572.934-17,4595.64,False
664421,Bruno Oliveira,338.005.452-28,5594.75,False
238799,Beatriz Ribeiro,550.842.891-07,41092.32,True
280581,Lucas Carvalho,213.524.787-12,21674.98,True
399082,Eduardo Mendes,754.821.456-53,20377.18,False
148612,Natalia Santos,072.081.155-62,48875.52,False
943943,Pedro Freitas,668.455.048-92,34722.28,True
783325,Carlos Mendes,410.856.288-43,682.8,False
490549,Bruno Souza,346.810.548-51,22383.93,True
695471,Thiago Costa,544.926.831-58,35437.84,True
445629,Sabrina Mendes,062.737.158-69,31641.29,False
305578,Otavio Martins,228.277.288-13,46045.72,False
736910,Larissa Almeida,115.940.821-54,6678.06,True
841557,Natalia Martins,443.270.185-10,38958.14,True
544338,Marcos Ferreira,287.772.519-96,47883.01,True
348247,Thiago Santos,209.481.813-98,5574.3,True
545586,Bruno Martins,433.971.895-69,20454.29,False
989462,Eduardo Almeida,411.182.422-41,30531.01,True
882509,Bruno Costa,046.152.654-61,24395.46,True
826239,Leticia Silva,405.786.170-63,11938.96,False
154770,Sabrina Barbosa,967.183.258-23,48036.28,True
800049,Julia Santos,007.494.653-98,14682.24,True
376067,Helena Nascimento,846.398.554-74,301.67,True
140567,Beatriz Oliveira,970.026.876-81,17326.23,False
351011,Felipe Rodrigues,620.175.370-30,40324.93,False
323448,Thiago Mendes,504.793.036-14,32821.84,True
905384,Camila Silva,192.124.938-43,-401.27,False
797847,Bruno Rodrigues,664.187.758-03,-239.46,True
729106,Lucas Souza,903.613.325-41,29422.8,False
919657,Valentina Ribeiro,317.350.583-19,3819.5,False
486556,Mariana Santos,512.070.496-11,4339.43,True
241561,Kevin Rocha,767.699.150-78,29556.34,True
267354,Eduardo Santos,928.456.797-23,25412.85,False
175123,Rafael Rocha,982.274.954-50,20814.09,True
312701,Julia Barbosa,153.779.599-59,43743.33,True
575550,Marcos Pereira,033.793.375-63,17573.28,True
545408,Helena Rodrigues,473.950.033-42,8516.34,False
790659,Beatriz Carvalho,102.615.347-35,43858.59,True
801844,Felipe Araujo,233.865.596-30,16047.87,True
753508,Felipe Mendes,897.317.912-86,8539.43,False
386514,Camila Ferreira,774.969.033-37,44379.8,False
914125,Bruno Ribeiro,481.214.785-39,22283.14,False
757678,Diego Oliveira,754.602.734-15,39186.6,True
811884,Gabriel Araujo,150.835.354-44,38388.84,False
704765,Helena Mendes,690.782.633-37,15310.28,False
395556,Patricia Carvalho,377.805.292-40,34131.02,False
367656,Thiago Freitas,590.902.259-99,26491.77,True
360831,Patricia Silva,597.412.182-09,13832.79,True
726851,Eduardo Castro,705.802.566-21,47732.39,True
287027,Igor Costa,467.299.493-87,41141.42,False
644013,Marcos Araujo,977.790.147-54,44948.21,False
746826,Mariana Oliveira,629.160.324-84,49763.48,False
354806,Marcos Nascimento,672.438.070-17,42.24,False
123679,Rodrigo Pereira,777.118.372-74,8450.45,False
932038,Gabriel Ribeiro,210.427.523-08,19226.23,True
541863,Natalia Silva,900.633.533-10,10638.68,True
404623,Marcos Barbosa,068.155.839-38,17507.1,False
495229,Carlos Costa,506.373.149-50,49146.68,True
601188,Kevin Silva,419.562.525-71,24922.71,True
364782,Larissa Martins,091.436.391-02,9821.46,False
806880,Kevin Ferreira,524.508.640-35,39973.32,False
327649,Gabriel Lima,852.701.713-02,11433.66,False
730681,Otavio Costa,423.362.934-49,19611.35,False
824632,Valentina Castro,689.627.066-14,18712.74,False
590547,Ana Silva,689.715.273-23,46247.4,False
556888,Felipe Barbosa,749.160.169-23,31566.48,False
424299,Mariana Lima,633.705.024-97,123.04,False
639501,Mariana Freitas,918.362.644-88,31627.1,False
323652,Natalia Almeida,364.027.011-68,8913.2,False
921609,Igor Barbosa,281.793.230-23,43352.28,False
180024,Mariana Souza,161.415.093-77,33098.78,True
513173,Kevin Carvalho,806.984.775-96,33086.45,True
692339,Igor Ferreira,551.076.209-18,25503.16,True
660877,Beatriz Oliveira,505.057.397-69,36581.03,True
731988,Fernanda Ribeiro,289.802.714-87,11789.48,True
218545,Leticia Castro,602.564.347-12,46554.89,False
252189,Carlos Nascimento,668.633.414-11,5934.58,True
239706,Mariana Araujo,409.836.655-28,26683.79,True
458419,Julia Mendes,437.729.420-95,31369.39,False
818196,Rodrigo Pereira,605.233.027-64,20833.09,False
498557,Felipe Rocha,618.443.861-25,28646.45,False
225895,Mariana Pereira,233.305.912-66,8571.46,False
955636,Pedro Araujo,962.630.136-74,38775.41,False
458771,Thiago Rocha,750.111.178-30,18889.97,False
740361,Rodrigo Castro,921.518.260-68,37552.16,True
837274,Lucas Pereira,920.875.102-93,3772.82,False
510178,Otavio Lima,582.603.408-48,30111.69,True
268419,Thiago Carvalho,030.324.329-83,3255.16,False
838778,Lucas Costa,267.146.283-14,20694.17,False
575555,Carlos Nascimento,609.314.181-86,6889.65,True
849934,Daniela Mendes,163.611.284-97,30177.08,False
961882,Ana Mendes,625.889.679-24,18629.43,True
399844,Igor Barbosa,539.672.757-84,47346.46,True
987408,Beatriz Silva,113.129.014-87,23722.63,True
320898,Bruno Araujo,609.306.853-89,8328.12,False
484754,Julia Almeida,067.625.153-81,-387.17,False
563851,Otavio Nascimento,348.079.705-09,17160.95,False
303984,Daniela Martins,501.673.188-26,23270.28,False
245053,Ana Carvalho,628.417.722-56,1532.94,False
609672,Kevin Freitas,023.741.678-72,47862.77,True
208286,Julia Almeida,580.305.690-67,30689.46,True
400651,Fernanda Costa,341.436.371-89,19764.8,True
728090,Helena Nascimento,609.310.668-43,32015.59,False
473977,Mariana Nascimento,545.635.020-00,45378.34,True
892615,Larissa Carvalho,475.541.108-25,32337.54,False
495157,Carlos Castro,112.910.933-71,26444.66,True
760430,Patricia Barbosa,368.485.571-61,29757.26,False
837276,Felipe Mendes,090.367.881-27,30164.53,True
451948,Camila Ferreira,293.908.788-44,8141.01,True
525401,Ana Carvalho,402.424.033-81,35965.02,False
920819,Daniela Freitas,500.534.240-89,40750.77,False
342512,Patricia Pereira,396.273.652-71,28267.73,False
231378,Helena Ribeiro,042.269.312-16,36201.61,True
112311,Lucas Araujo,660.100.231-42,42562.37,True
261310,Pedro Rodrigues,797.245.723-08,4692.17,False
744632,Leticia Freitas,203.036.625-43,10838.38,True
